Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Symbol
2024-12-02 00:00:00-05:00,90.94134132899046,91.7993752873843,90.6780856437914,91.5263671875,39406000,0.325,0.0,0.0,TLT
2024-12-03 00:00:00-05:00,91.58486908934766,91.68237092190127,90.66833549773524,90.73658752441406,32768900,0.0,0.0,0.0,TLT
2024-12-04 00:00:00-05:00,90.29782141172916,91.83837558763351,90.22956938818467,91.71161651611328,35851100,0.0,0.0,0.0,TLT
2024-12-05 00:00:00-05:00,91.38010709998333,92.03337751865135,91.32160749201681,91.8968734741211,23695800,0.0,0.0,0.0,TLT
2024-12-06 00:00:00-05:00,92.35514132649949,92.48189295822192,91.67261365690837,92.03337860107422,31761500,0.0,0.0,0.0,TLT
2024-12-09 00:00:00-05:00,91.64337117831082,91.69212581536199,91.1363571719792,91.18510437011719,30509600,0.0,0.0,0.0,TLT
2024-12-10 00:00:00-05:00,90.69759645776715,90.97061203697136,90.59034963600786,90.756103515625,28706500,0.0,0.0,0.0,TLT
2024-12-11 00:00:00-05:00,90.74634527447347,90.9608537820505,89.8103142368847,89.89806365966797,38748400,0.0,0.0,0.0,TLT
2024-12-12 00:00:00-05:00,89.35203883716221,89.4592930806553,88.7280182053366,88.80602264404297,45368400,0.0,0.0,0.0,TLT
2024-12-13 00:00:00-05:00,88.53301929620665,88.5817664938283,87.83099418801952,87.89924621582031,39486000,0.0,0.0,0.0,TLT
2024-12-16 00:00:00-05:00,88.28925754860337,88.35750957374275,87.80174095791845,88.1624984741211,23482300,0.0,0.0,0.0,TLT
2024-12-17 00:00:00-05:00,88.25999987156263,88.71826665478471,88.20150026141948,88.37700653076172,23839900,0.0,0.0,0.0,TLT
2024-12-18 00:00:00-05:00,88.06476400848742,88.45629495771068,87.25233859571968,87.27191925048828,61328400,0.351,0.0,0.0,TLT
2024-12-19 00:00:00-05:00,86.20500437484489,86.51822766527135,85.65686548355664,85.95050811767578,99083300,0.0,0.0,0.0,TLT
2024-12-20 00:00:00-05:00,86.65525327842066,87.02721103083458,86.4203377022545,86.43991088867188,45542400,0.0,0.0,0.0,TLT
2024-12-23 00:00:00-05:00,86.29309905051919,86.36161640927662,85.58834480739598,85.6470718383789,32764600,0.0,0.0,0.0,TLT
2024-12-24 00:00:00-05:00,85.19681375248973,86.02881238447362,85.1380867215689,86.00923919677734,22377600,0.0,0.0,0.0,TLT
2024-12-26 00:00:00-05:00,85.36321357924196,86.09733135078808,85.35342325129501,85.96029663085938,19981800,0.0,0.0,0.0,TLT
2024-12-27 00:00:00-05:00,85.62750437178684,85.92114701415296,85.21639272394223,85.25554656982422,27262300,0.0,0.0,0.0,TLT
2024-12-30 00:00:00-05:00,85.97008311918944,86.17563518990208,85.81346775036164,85.94071960449219,48519600,0.0,0.0,0.0,TLT
